metric,value,step,walltime
/main_fitness,0.0,0.0,1642097613.918479
/main_fitness,0.0,1.0,1642097620.241104
/main_fitness,0.0,2.0,1642097628.270775
/main_fitness,0.0,3.0,1642097632.755838
/main_fitness,0.0,4.0,1642097637.307825
/main_fitness,0.0,5.0,1642097643.049742
/main_fitness,0.0,6.0,1642097646.948411
/main_fitness,0.0,7.0,1642097655.642328
/main_fitness,0.0,8.0,1642097662.204118
/main_fitness,0.0,9.0,1642097667.72134
/main_fitness,0.0,10.0,1642097674.422248
/main_fitness,0.0,11.0,1642097680.846857
/main_fitness,0.0,12.0,1642097685.295198
/main_fitness,0.0,13.0,1642097689.34005
/main_fitness,0.0,14.0,1642097697.313599
/main_fitness,0.0,15.0,1642097705.81552
/main_fitness,0.0,16.0,1642097712.819858
/main_fitness,0.0,17.0,1642097717.19731
/main_fitness,0.0,18.0,1642097721.598894
/main_fitness,0.0,19.0,1642097726.998312
/main_fitness,0.0,20.0,1642097730.836286
/main_fitness,0.0,21.0,1642097738.018826
/main_fitness,0.0,22.0,1642097747.342196
/main_fitness,0.0,23.0,1642097751.969633
/main_fitness,0.0,24.0,1642097755.79874
/main_fitness,0.0,25.0,1642097765.182948
/main_fitness,0.0,26.0,1642097769.830769
/main_fitness,0.0,27.0,1642097773.726759
/main_fitness,0.0,28.0,1642097782.912089
/main_fitness,0.0,29.0,1642097788.680804
/main_fitness,0.0,30.0,1642097796.232293
/main_fitness,0.0,31.0,1642097800.853899
/main_fitness,0.0,32.0,1642097804.835791
/main_fitness,0.0,33.0,1642097813.709472
/main_fitness,0.0,34.0,1642097818.508491
/main_fitness,0.0,35.0,1642097822.382646
/main_fitness,0.0,36.0,1642097831.180085
/main_fitness,0.0,37.0,1642097835.909285
/main_fitness,0.0,38.0,1642097841.500838
/main_fitness,0.0,39.0,1642097846.949277
/main_fitness,0.0,40.0,1642097850.784149
/main_fitness,0.0,41.0,1642097857.704272
/main_fitness,0.0,42.0,1642097866.796851
/main_fitness,0.0,43.0,1642097873.067409
/main_fitness,0.0,44.0,1642097877.617028
/main_fitness,0.0,45.0,1642097882.20553
/main_fitness,0.0,46.0,1642097887.800451
/main_fitness,0.0,47.0,1642097893.445004
/main_fitness,0.0,48.0,1642097897.420596
/main_fitness,0.0,49.0,1642097906.506961
/main_fitness,0.0,50.0,1642097912.154511
/main_fitness,0.0,51.0,1642097916.058363
/main_fitness,0.0,52.0,1642097924.007572
/main_fitness,0.0,53.0,1642097932.757219
/main_fitness,0.0,54.0,1642097939.629204
/main_fitness,0.0,55.0,1642097944.025719
/main_fitness,0.0,56.0,1642097947.937928
/main_fitness,0.0,57.0,1642097955.888326
/main_fitness,0.0,58.0,1642097965.395351
/main_fitness,0.0,59.0,1642097971.240979
/main_fitness,0.0,60.0,1642097978.026797
/main_fitness,0.0,61.0,1642097982.673775
/main_fitness,0.0,62.0,1642097986.558181
/main_fitness,0.0,63.0,1642097993.928376
/main_fitness,0.0,64.0,1642098002.302794
/main_fitness,0.0,65.0,1642098009.253448
/main_fitness,0.0,66.0,1642098013.643344
/main_fitness,0.0,67.0,1642098019.69547
/main_fitness,0.0,68.0,1642098025.388373
/main_fitness,0.0,69.0,1642098031.372608
/main_fitness,0.0,70.0,1642098035.836489
/main_fitness,0.0,71.0,1642098039.862417
/main_fitness,0.0,72.0,1642098048.03481
/main_fitness,0.0,73.0,1642098052.913207
/main_fitness,0.0,74.0,1642098057.688301
/main_fitness,0.0,75.0,1642098063.423152
/main_fitness,0.0,76.0,1642098067.349702
/main_fitness,0.0,77.0,1642098077.106179
/main_fitness,0.0,78.0,1642098083.722854
/main_fitness,0.0,79.0,1642098089.197702
/main_fitness,0.0,80.0,1642098095.143543
/main_fitness,0.0,81.0,1642098099.722086
/main_fitness,0.0,82.0,1642098104.127983
/main_fitness,0.0,83.0,1642098107.996869
/main_fitness,0.0,84.0,1642098117.541479
/main_fitness,0.0,85.0,1642098122.254082
/main_fitness,0.0,86.0,1642098127.870374
/main_fitness,0.0,87.0,1642098133.519137
/main_fitness,0.0,88.0,1642098137.410376
/main_fitness,0.0,89.0,1642098145.421279
/main_fitness,0.0,90.0,1642098149.952694
/main_fitness,0.0,91.0,1642098154.47682
/main_fitness,0.0,92.0,1642098158.414941
/main_fitness,0.0,93.0,1642098166.325324
/main_fitness,0.0,94.0,1642098174.207487
/main_fitness,0.0,95.0,1642098180.843414
/main_fitness,0.0,96.0,1642098185.322474
/main_fitness,0.0,97.0,1642098189.219079
/main_fitness,0.0,98.0,1642098197.587337
/main_fitness,0.0,99.0,1642098206.69663
/main_fitness,0.0,100.0,1642098212.381109
/main_fitness,0.0,101.0,1642098217.445917
/main_fitness,0.0,102.0,1642098221.983539
/main_fitness,0.0,103.0,1642098226.050297
/main_fitness,0.0,104.0,1642098236.001218
/main_fitness,0.0,105.0,1642098240.86426
/main_fitness,0.0,106.0,1642098244.9076
/main_fitness,0.0,107.0,1642098252.502675
/main_fitness,0.0,108.0,1642098260.879528
/main_fitness,0.0,109.0,1642098269.956799
/main_fitness,0.0,110.0,1642098276.43583
/main_fitness,0.0,111.0,1642098284.402993
/main_fitness,0.0,112.0,1642098292.209799
/main_fitness,0.0,113.0,1642098296.611796
/main_fitness,0.0,114.0,1642098300.514206
/main_fitness,0.0,115.0,1642098308.337976
/main_fitness,0.0,116.0,1642098313.309693
/main_fitness,0.0,117.0,1642098317.848114
/main_fitness,0.0,118.0,1642098321.73861
/main_fitness,0.0,119.0,1642098329.547567
/main_fitness,0.0,120.0,1642098334.070769
/main_fitness,0.0,121.0,1642098338.592907
/main_fitness,0.0,122.0,1642098342.487355
/main_fitness,0.0,123.0,1642098350.905286
/main_fitness,0.0,124.0,1642098359.446423
/main_fitness,0.0,125.0,1642098365.955146
/main_fitness,0.0,126.0,1642098370.519558
/main_fitness,0.0,127.0,1642098376.271651
/main_fitness,0.0,128.0,1642098381.925127
/main_fitness,0.0,129.0,1642098387.525562
/main_fitness,0.0,130.0,1642098392.086723
/main_fitness,0.0,131.0,1642098396.612015
/main_fitness,0.0,132.0,1642098403.505427
/main_fitness,0.0,133.0,1642098407.499003
/main_fitness,0.0,134.0,1642098414.975272
/main_fitness,0.0,135.0,1642098420.043026
/main_fitness,0.0,136.0,1642098425.774249
/main_fitness,0.0,137.0,1642098431.441923
/main_fitness,0.0,138.0,1642098435.48088
/main_fitness,0.0,139.0,1642098444.092339
/main_fitness,0.0,140.0,1642098450.799664
/main_fitness,0.0,141.0,1642098458.74128
/main_fitness,0.0,142.0,1642098463.226381
/main_fitness,0.0,143.0,1642098467.840879
/main_fitness,0.0,144.0,1642098473.604482
/main_fitness,0.0,145.0,1642098478.163273
/main_fitness,0.0,146.0,1642098482.144554
/main_fitness,0.0,147.0,1642098490.105871
/main_fitness,0.0,148.0,1642098498.327849
/main_fitness,0.0,149.0,1642098506.165548
/main_fitness,0.0,150.0,1642098512.505796
/main_fitness,0.0,151.0,1642098518.96253
/main_fitness,0.0,152.0,1642098523.554038
/main_fitness,0.0,153.0,1642098528.15735
/main_fitness,0.0,154.0,1642098532.176982
/main_fitness,0.0,155.0,1642098539.941512
/main_fitness,0.0,156.0,1642098548.433041
/main_fitness,0.0,157.0,1642098557.133104
/main_fitness,0.0,158.0,1642098561.866583
/main_fitness,0.0,159.0,1642098567.839634
/main_fitness,0.0,160.0,1642098572.551645
/main_fitness,0.0,161.0,1642098577.422026
/main_fitness,0.0,162.0,1642098581.494918
/main_fitness,0.0,163.0,1642098590.707011
/main_fitness,0.0,164.0,1642098595.680706
/main_fitness,0.0,165.0,1642098599.726667
/main_fitness,0.0,166.0,1642098607.401048
/main_fitness,0.0,167.0,1642098615.857099
/main_fitness,0.0,168.0,1642098622.76881
/main_fitness,0.0,169.0,1642098628.450089
/main_fitness,0.0,170.0,1642098636.216457
/main_fitness,0.0,171.0,1642098642.759582
/main_fitness,0.0,172.0,1642098647.428711
/main_fitness,0.0,173.0,1642098651.54412
/main_fitness,0.0,174.0,1642098659.484751
/main_fitness,0.0,175.0,1642098664.605958
/main_fitness,0.0,176.0,1642098670.417588
/main_fitness,0.0,177.0,1642098675.096755
/main_fitness,0.0,178.0,1642098679.119847
/main_fitness,0.0,179.0,1642098688.902651
/main_fitness,0.0,180.0,1642098694.691874
/main_fitness,0.0,181.0,1642098700.640713
/main_fitness,0.0,182.0,1642098704.706783
/main_fitness,0.0,183.0,1642098712.414077
/main_fitness,0.0,184.0,1642098721.089873
/main_fitness,0.0,185.0,1642098728.720285
/main_fitness,0.0,186.0,1642098733.226731
/main_fitness,0.0,187.0,1642098737.849772
/main_fitness,0.0,188.0,1642098743.665556
/main_fitness,0.0,189.0,1642098749.345404
/main_fitness,0.0,190.0,1642098753.497997
/main_fitness,0.0,191.0,1642098761.188529
/main_fitness,0.0,192.0,1642098768.53414
/main_fitness,0.0,193.0,1642098775.43585
/main_fitness,0.0,194.0,1642098780.103374
/main_fitness,0.0,195.0,1642098784.66363
/main_fitness,0.0,196.0,1642098790.375538
/main_fitness,0.0,197.0,1642098796.391124
/main_fitness,0.0,198.0,1642098802.281423
/main_fitness,0.0,199.0,1642098807.954935
/main_fitness,0.0,200.0,1642098813.983912
/main_fitness,0.0,201.0,1642098818.119417
/main_fitness,0.0,202.0,1642098825.515591
/main_fitness,0.0,203.0,1642098833.878745
/main_fitness,0.0,204.0,1642098841.748264
/main_fitness,0.0,205.0,1642098846.382184
