metric,value,step,walltime
/main_fitness,0.0,0.0,1642845955.980852
/main_fitness,0.0,1.0,1642845965.780943
/main_fitness,0.0,2.0,1642845978.039047
/main_fitness,0.0,3.0,1642845988.16356
/main_fitness,0.0,4.0,1642845999.149939
/main_fitness,0.0,5.0,1642846010.136709
/main_fitness,0.0,6.0,1642846021.046189
/main_fitness,0.0,7.0,1642846031.843388
/main_fitness,0.0,8.0,1642846042.674355
/main_fitness,0.0,9.0,1642846057.368915
/main_fitness,0.0,10.0,1642846066.625128
/main_fitness,0.0,11.0,1642846075.559861
/main_fitness,0.0,12.0,1642846086.22603
/main_fitness,0.0,13.0,1642846096.660398
/main_fitness,0.0,14.0,1642846107.608804
/main_fitness,0.0,15.0,1642846118.598141
/main_fitness,0.0,16.0,1642846129.68296
/main_fitness,0.0,17.0,1642846140.702789
/main_fitness,0.0,18.0,1642846150.726515
/main_fitness,0.0,19.0,1642846164.156198
/main_fitness,0.0,20.0,1642846173.161056
/main_fitness,0.0,21.0,1642846184.478156
/main_fitness,0.0,22.0,1642846196.681389
/main_fitness,0.0,23.0,1642846204.17218
/main_fitness,0.0,24.0,1642846214.462987
/main_fitness,0.0,25.0,1642846225.122176
/main_fitness,0.0,26.0,1642846235.949928
/main_fitness,0.0,27.0,1642846247.574614
/main_fitness,0.0,28.0,1642846258.486293
/main_fitness,0.0,29.0,1642846271.698025
/main_fitness,0.0,30.0,1642846283.665947
/main_fitness,0.0,31.0,1642846293.781647
/main_fitness,0.0,32.0,1642846301.071294
/main_fitness,0.0,33.0,1642846308.493684
/main_fitness,0.0,34.0,1642846317.871812
/main_fitness,0.0,35.0,1642846327.191759
/main_fitness,0.0,36.0,1642846338.121938
/main_fitness,0.0,37.0,1642846348.684587
/main_fitness,0.0,38.0,1642846360.090705
/main_fitness,0.0,39.0,1642846372.947395
/main_fitness,0.0,40.0,1642846383.824265
/main_fitness,0.0,41.0,1642846398.002395
/main_fitness,0.0,42.0,1642846405.47143
/main_fitness,0.0,43.0,1642846418.258475
/main_fitness,0.0,44.0,1642846428.454046
/main_fitness,0.0,45.0,1642846439.314427
/main_fitness,0.0,46.0,1642846450.425622
/main_fitness,0.0,47.0,1642846461.648331
/main_fitness,0.0,48.0,1642846475.23458
/main_fitness,0.0,49.0,1642846486.836013
/main_fitness,0.0,50.0,1642846497.73518
/main_fitness,0.0,51.0,1642846505.075315
/main_fitness,0.0,52.0,1642846515.846707
/main_fitness,0.0,53.0,1642846525.984498
/main_fitness,0.0,54.0,1642846536.293763
/main_fitness,0.0,55.0,1642846547.689287
/main_fitness,0.0,56.0,1642846560.728744
/main_fitness,0.0,57.0,1642846571.781243
/main_fitness,0.0,58.0,1642846582.736196
/main_fitness,0.0,59.0,1642846595.906269
/main_fitness,0.0,60.0,1642846607.398787
/main_fitness,0.0,61.0,1642846616.710964
/main_fitness,0.0,62.0,1642846628.224955
/main_fitness,0.0,63.0,1642846639.621102
/main_fitness,0.0,64.0,1642846651.28233
/main_fitness,0.0,65.0,1642846663.218656
/main_fitness,0.0,66.0,1642846675.270957
/main_fitness,0.0,67.0,1642846688.735984
/main_fitness,0.0,68.0,1642846701.779847
/main_fitness,0.0,69.0,1642846713.802512
/main_fitness,0.0,70.0,1642846725.603815
/main_fitness,0.0,71.0,1642846734.996177
/main_fitness,0.0,72.0,1642846745.779347
/main_fitness,0.0,73.0,1642846756.856413
/main_fitness,0.0,74.0,1642846768.285348
/main_fitness,0.0,75.0,1642846780.004787
/main_fitness,0.0,76.0,1642846793.640337
/main_fitness,0.0,77.0,1642846804.583662
/main_fitness,0.0,78.0,1642846815.996616
/main_fitness,0.0,79.0,1642846828.620408
/main_fitness,0.0,80.0,1642846842.498421
/main_fitness,0.0,81.0,1642846855.034945
/main_fitness,0.0,82.0,1642846865.808672
/main_fitness,0.0,83.0,1642846879.04322
/main_fitness,0.0,84.0,1642846890.277461
/main_fitness,0.0,85.0,1642846900.598387
/main_fitness,0.0,86.0,1642846910.229668
/main_fitness,0.0,87.0,1642846921.422026
/main_fitness,0.0,88.0,1642846932.397254
/main_fitness,0.0,89.0,1642846945.287473
/main_fitness,0.0,90.0,1642846951.990196
/main_fitness,0.0,91.0,1642846964.804176
/main_fitness,0.0,92.0,1642846972.205745
/main_fitness,0.0,93.0,1642846983.708446
/main_fitness,0.0,94.0,1642846994.642547
/main_fitness,0.0,95.0,1642847005.960415
/main_fitness,0.0,96.0,1642847017.575259
/main_fitness,0.0,97.0,1642847029.567242
/main_fitness,0.0,98.0,1642847041.153215
/main_fitness,0.0,99.0,1642847055.002795
/main_fitness,0.0,100.0,1642847064.431249
/main_fitness,0.0,101.0,1642847075.266186
/main_fitness,0.0,102.0,1642847085.845195
/main_fitness,0.0,103.0,1642847097.452516
/main_fitness,0.0,104.0,1642847108.985899
/main_fitness,0.0,105.0,1642847122.299003
/main_fitness,0.0,106.0,1642847133.685352
/main_fitness,0.0,107.0,1642847145.165538
/main_fitness,0.0,108.0,1642847155.778143
/main_fitness,0.0,109.0,1642847169.373712
/main_fitness,0.0,110.0,1642847182.024584
/main_fitness,0.0,111.0,1642847192.212111
/main_fitness,0.0,112.0,1642847203.712494
/main_fitness,0.0,113.0,1642847214.701016
/main_fitness,0.0,114.0,1642847225.908294
/main_fitness,0.0,115.0,1642847238.076729
/main_fitness,0.0,116.0,1642847251.287988
/main_fitness,0.0,117.0,1642847258.84727
/main_fitness,0.0,118.0,1642847266.258254
/main_fitness,0.0,119.0,1642847277.073984
/main_fitness,0.0,120.0,1642847285.067706
/main_fitness,0.0,121.0,1642847296.991549
/main_fitness,0.0,122.0,1642847307.940416
/main_fitness,0.0,123.0,1642847317.669221
/main_fitness,0.0,124.0,1642847328.6673
/main_fitness,0.0,125.0,1642847339.588585
/main_fitness,0.0,126.0,1642847350.880532
/main_fitness,0.0,127.0,1642847362.253891
/main_fitness,0.0,128.0,1642847373.519401
/main_fitness,0.0,129.0,1642847387.104359
/main_fitness,0.0,130.0,1642847400.262462
/main_fitness,0.0,131.0,1642847407.848051
/main_fitness,0.0,132.0,1642847418.305578
/main_fitness,0.0,133.0,1642847427.931569
/main_fitness,0.0,134.0,1642847438.942427
/main_fitness,0.0,135.0,1642847449.727351
/main_fitness,0.0,136.0,1642847461.166661
/main_fitness,0.0,137.0,1642847472.821177
/main_fitness,0.0,138.0,1642847486.148073
/main_fitness,0.0,139.0,1642847495.346922
/main_fitness,0.0,140.0,1642847505.312914
/main_fitness,0.0,141.0,1642847516.131054
/main_fitness,0.0,142.0,1642847527.245624
/main_fitness,0.0,143.0,1642847538.705474
/main_fitness,0.0,144.0,1642847551.669061
/main_fitness,0.0,145.0,1642847562.755706
/main_fitness,0.0,146.0,1642847573.732217
/main_fitness,0.0,147.0,1642847584.681532
/main_fitness,0.0,148.0,1642847595.910737
/main_fitness,0.0,149.0,1642847609.128798
/main_fitness,0.0,150.0,1642847616.690552
/main_fitness,0.0,151.0,1642847627.150537
/main_fitness,0.0,152.0,1642847636.826754
/main_fitness,0.0,153.0,1642847648.46528
/main_fitness,0.0,154.0,1642847659.818334
/main_fitness,0.0,155.0,1642847671.595844
/main_fitness,0.0,156.0,1642847683.316146
/main_fitness,0.0,157.0,1642847695.543287
/main_fitness,0.0,158.0,1642847710.062025
/main_fitness,0.0,159.0,1642847725.475632
/main_fitness,0.0,160.0,1642847735.782012
/main_fitness,0.0,161.0,1642847747.001559
/main_fitness,0.0,162.0,1642847759.183065
/main_fitness,0.0,163.0,1642847766.59229
/main_fitness,0.0,164.0,1642847777.140001
/main_fitness,0.0,165.0,1642847787.564439
/main_fitness,0.0,166.0,1642847798.115602
/main_fitness,0.0,167.0,1642847809.111239
/main_fitness,0.0,168.0,1642847820.347478
/main_fitness,0.0,169.0,1642847833.172919
/main_fitness,0.0,170.0,1642847844.587885
/main_fitness,0.0,171.0,1642847854.117918
/main_fitness,0.0,172.0,1642847865.508487
/main_fitness,0.0,173.0,1642847876.416444
/main_fitness,0.0,174.0,1642847887.788645
/main_fitness,0.0,175.0,1642847900.825621
/main_fitness,0.0,176.0,1642847908.394477
/main_fitness,0.0,177.0,1642847919.643058
/main_fitness,0.0,178.0,1642847930.118984
/main_fitness,0.0,179.0,1642847942.47027
/main_fitness,0.0,180.0,1642847949.952036
/main_fitness,0.0,181.0,1642847962.834673
/main_fitness,0.0,182.0,1642847973.287097
/main_fitness,0.0,183.0,1642847984.435586
/main_fitness,0.0,184.0,1642847995.999801
/main_fitness,0.0,185.0,1642848009.03875
/main_fitness,0.0,186.0,1642848018.661848
/main_fitness,0.0,187.0,1642848028.284852
/main_fitness,0.0,188.0,1642848037.898764
/main_fitness,0.0,189.0,1642848050.183363
/main_fitness,0.0,190.0,1642848057.663918
/main_fitness,0.0,191.0,1642848065.184703
/main_fitness,0.0,192.0,1642848078.196476
/main_fitness,0.0,193.0,1642848088.781427
