metric,value,step,walltime
/main_fitness,0.0,0.0,1640496252.089023
/main_fitness,0.0,1.0,1640496272.350046
/main_fitness,0.0,2.0,1640496299.655855
/main_fitness,0.0,3.0,1640496321.409225
/main_fitness,0.0,4.0,1640496347.449853
/main_fitness,0.0,5.0,1640496369.529334
/main_fitness,0.0,6.0,1640496394.740151
/main_fitness,0.0,7.0,1640496423.320666
/main_fitness,0.0,8.0,1640496447.647022
/main_fitness,0.0,9.0,1640496474.683279
/main_fitness,0.0,10.0,1640496501.270283
/main_fitness,0.0,11.0,1640496532.547667
/main_fitness,0.0,12.0,1640496555.536478
/main_fitness,0.0,13.0,1640496581.475525
/main_fitness,0.0,14.0,1640496609.578071
/main_fitness,0.0,15.0,1640496632.185388
/main_fitness,0.0,16.0,1640496658.00781
/main_fitness,0.0,17.0,1640496680.896244
/main_fitness,0.0,18.0,1640496704.606902
/main_fitness,0.0,19.0,1640496732.600103
/main_fitness,0.0,20.0,1640496755.869683
/main_fitness,0.0,21.0,1640496779.155816
/main_fitness,0.0,22.0,1640496804.592069
/main_fitness,0.0,23.0,1640496826.788386
/main_fitness,0.0,24.0,1640496853.015384
/main_fitness,0.0,25.0,1640496878.337589
/main_fitness,0.0,26.0,1640496904.642861
/main_fitness,0.0,27.0,1640496927.236445
/main_fitness,0.0,28.0,1640496952.96402
/main_fitness,0.0,29.0,1640496984.664796
/main_fitness,0.0,30.0,1640497009.052659
/main_fitness,0.0,31.0,1640497039.113804
/main_fitness,0.0,32.0,1640497063.660448
/main_fitness,0.0,33.0,1640497091.494681
/main_fitness,0.0,34.0,1640497115.576984
/main_fitness,0.0,35.0,1640497142.622788
/main_fitness,0.0,36.0,1640497164.941327
/main_fitness,0.0,37.0,1640497191.972974
/main_fitness,0.0,38.0,1640497221.221749
/main_fitness,0.0,39.0,1640497248.222338
/main_fitness,0.0,40.0,1640497279.372311
/main_fitness,0.0,41.0,1640497302.648437
/main_fitness,0.0,42.0,1640497328.128177
/main_fitness,0.0,43.0,1640497351.922919
/main_fitness,0.0,44.0,1640497376.080661
/main_fitness,0.0,45.0,1640497404.607534
/main_fitness,0.0,46.0,1640497432.334008
/main_fitness,0.0,47.0,1640497458.764053
/main_fitness,0.0,48.0,1640497487.916835
/main_fitness,0.0,49.0,1640497513.523491
/main_fitness,0.0,50.0,1640497540.106153
/main_fitness,0.0,51.0,1640497563.671822
/main_fitness,0.0,52.0,1640497590.655962
/main_fitness,0.0,53.0,1640497618.372822
/main_fitness,0.0,54.0,1640497646.34653
/main_fitness,0.0,55.0,1640497668.618248
/main_fitness,0.0,56.0,1640497689.819196
/main_fitness,0.0,57.0,1640497718.109058
/main_fitness,0.0,58.0,1640497740.264628
/main_fitness,0.0,59.0,1640497768.993695
/main_fitness,0.0,60.0,1640497789.880722
/main_fitness,0.0,61.0,1640497814.809104
/main_fitness,0.0,62.0,1640497846.360741
/main_fitness,0.0,63.0,1640497867.895472
/main_fitness,0.0,64.0,1640497901.290548
/main_fitness,0.0,65.0,1640497928.387033
/main_fitness,0.0,66.0,1640497955.10251
/main_fitness,0.0,67.0,1640497981.274531
/main_fitness,0.0,68.0,1640498006.908562
/main_fitness,0.0,69.0,1640498036.870291
/main_fitness,0.0,70.0,1640498059.297247
/main_fitness,0.0,71.0,1640498086.874592
